Date,Message,Image Link,Likes,Comments,Shares,Link Clicks,Engagement,Reach,Organic Reach,Impressions
2023-04-28,"Take a sip of this and let it transport you to a sandy paradise! 🏝️ Enjoy 👣 Leave Only Footprints 👣 from @highballphx! ⬇️⁠
⁠
👣 Vodka⁠
🍓 Strawberry Syrup⁠
👣 Fresh Lime⁠
🥥 Coconut Creme with Sweetened Condensed Milk and Thai Coconut Milk⁠
👣 Caribbean Liqueur⁠
🍍 Pineapple Juice⁠
👣 Alpine Liqueur⁠
🍊 Orange Juice⁠
👣 Touch of Cinnamon Syrup⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/343463071_139550645654488_4182862942517165184_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=KKJfvzSZAXoQ7kNvgFB8cCx&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAPB-gd_F6nEaukKWOSRdg0bf-hkm7Bkkm1Ugz-7-994g&oe=66F93310,410,1,,,521,9557,,10086
2023-04-29,"Ahoy! Ready to set sail on the bartending adventure of a lifetime?⛵️ 🗺⁠
⁠
The Hendrick's Expedition Cocktail is a one-of-a-kind workshop that sets itself apart from any other cocktail academy. Embark with @hendricksginus on a unique and innovative educational experience, where participants' progressive journeys could lead them to the Gin Palace + London Cocktail Week!🎉⁠
⁠
Learn more about Hendrick's Expedition Cocktail– happening in New York City, Dallas, San Francisco, and Miami– and how to get involved at the link in bio!🔗

#HendricksExpeditionCocktail #Hendricks2023",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/343721159_1451459935668931_7806774817620257643_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=VVnxme9wPHQQ7kNvgHf5csd&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAKgIwzxISDdvwRADMYq8IYVuPaxexoKxA82NTlmJSOWw&oe=66F91AC8,776,7,,,829,15425,,19192
2023-04-30,"Flying high with this gin-credible 🦋 Butterfly Pea 🦋 recipe from @hoppersgardenbar! ⬇️⁠
⁠
🦋 Glowing Ink Gin⁠
🦋 Thyme⁠
🦋 Yuzu Tonic⁠
🍋 Lemon⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/343411393_801588847569296_5790525261248816559_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=kn34Mmm7tOAQ7kNvgHpOPx2&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDQaRwL2Bug9cLpokHqGOtraR-glBv6XQmPtv1LcgKh9Q&oe=66F90E52,711,8,,,877,12512,,13321
2023-05-02,"👋Say hello to the incredible judges for this year's New Orleans Spirits Competition!🍹⁠
⁠
A half dozen semifinalist spirits, determined during the preliminary judging phase, will be served without identification on stage to this panel of preeminent bartenders, distillers and spirits writers. These judges will talk up tasting notes, rank their favorites, and an audience will taste along!⁠
⁠
This year's final judging round, to determine “Whiskey of the Year” and “Gin of the Year,” among other honors, will occur live during Tales of the Cocktail.🏆 Register your spirit for the New Orleans Spirits Competition by the newly extended deadline May 19th and learn more about the judges at the link in bio!🔗",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/344565441_247929654391118_5817821600084800617_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=quGqAcikWVcQ7kNvgH_zaF9&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYB7iG-bcPIEbAhNdrA23ObxG3RrvaPlFVYg6hVmSIBshQ&oe=66F9353B,146,3,,,161,6742,,7229
2023-05-04,"This is the way — Because it's #StarWarsDay!🎉 Feel the force flow through you with the ✨Blue Milk of Tatooine✨ from @servedbysoberon, and original recipe from Karen Grill @kaygrill! ⬇️⁠
⁠
🛸 60ml/2oz Dry Gin⁠
✨ 15ml/0.5oz Blue Curacao⁠
🛸 30ml/1oz Cream of Coconut⁠
✨ 22,5ml/0.75oz Lime Juice⁠
🛸 22,5ml/0.75oz Pineapple Juice⁠
✨ 7,5ml/0.25oz Vanilla Syrup⁠
🛸 7,5ml/0.25oz Orgeat⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#MayTheFourthBeWithYou #TOTCF",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/344892473_1364194671090541_6782406930989178131_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=svIEjy1tIUQQ7kNvgFJ1RUR&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBrYDa_ltMY0AQvFdOF1V_1sAHs7J077llipeXUF5eKbQ&oe=66F92D39,881,10,,,1093,15883,,16694
2023-05-05,"🌶 Spice up your #CincoDeMayo by enjoying this 🥭 Mango-Rita 🥭 with jalapeno infused tequila🌶 from @shelby.mastro! ⬇️⁠
⁠
🥭 Mango Mix (@theperfectpureemango thinned with @nataliesojmango orange juice)⁠
🌶 House Sour (lemon, lime, agave)⁠
🌶 GP Jalapeño Infused Tequila ⁠
🥭 Garnish: dried spicy mangoes and lava salt fire rim @saltopiasalts⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/344871679_761010959006714_561337351998695750_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=kSErXYJJdPsQ7kNvgGbFDQv&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDQRTt0PmXJ4FbvgoJTucvplrLNduY5wkg08fErk8Y3qQ&oe=66F91821,497,4,,,610,13172,,13894
2023-05-06,"Celebrate #AAPIHeritageMonth with Alexandra Belton (@slayy_her), a F&B Consultant and 2023 CAP White Coat!🎉⁠
⁠
She recently sat down with us to share her personal experiences as a child of Korean immigrants growing up in America and the struggles of navigating her identity as a woman of color. Her interview highlights the complexities of the Asian American experience and reminds us all of the importance of remembering and sharing our stories, the stories of our ancestors, and the lessons that come with them.✨⁠
⁠
Read Alexandra's piece, “We Must Sleep Before We Can Dream,"" at the link in bio!🔗⁠
⁠
#totcf #totc2023heritagemonthseries ⁠
⁠
Cocktail photo by: @iammoustache",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/345021714_760169192138904_1405752560921111977_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=SKykrzaCQeEQ7kNvgFH8oUX&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBBXkW5kZ8L9mSiI93hQuHXmg344cnPc2XOuYgUfvS85A&oe=66F927BC,214,0,,,257,7507,,9311
2023-05-07,"You'll feel like you're cruising down Ocean Drive with this 🌴Miami Vice Milk Punch🌴 recipe from @admiral_miley and @barneytoy at @clippernz! ⬇️⁠
⁠
🌴 Rum⁠
🌴 Vodka⁠
🌴 Strawberry⁠
🌴 Acid⁠
🌴 Pineapple⁠
🌴 Coconut⁠
🌴 Strawberry Whey⁠
⁠
📸: Philip Spector (IG: @phil.spector)⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/345248764_1781281775602095_1279669130050002275_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=KxdiLPuFP7AQ7kNvgHYskkl&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBbGGc124XeG1T2I4sW5qAxFR9zjr5A2UYCY6ntPjfoUw&oe=66F92672,3488,25,,,4736,68858,,73191
2023-05-08,"👋 Say hello to the Red Coat CAP Class of 2023!❤️🎓⁠
⁠
Today, Tales of the Cocktail Foundation welcomes the newest members to the Cocktail Apprentice Program - the #CAP2023 Red Coats! Our behind-the-scenes team, Red Coats, will be paired with a Grey Coat mentor to learn the ropes and make celebrating Tales of the Cocktail’s 21st anniversary, happening July 23-28 in New Orleans, possible.⁠
⁠
See the entire #CAP2023 class roster and learn more about our apprentice program at the link in bio!🔗⁠
⁠
#totc2023 #totc #TalesoftheCocktail2023 #totcf #CAP2023 #CAPRedCoat2023",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/345256306_205914028956471_2840150204258171219_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=2HPKipgxUhsQ7kNvgHSpqyq&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCcboIeBY9Xk4pciC-CQ7Kcc6mKWfMdPTh1rOjtRsgnlw&oe=66F93589,1073,115,,,1444,21998,,29939
2023-05-08,"Thank you again to The SG Club, the team at ATLAS Singapore, the Singapore tourism board, our sponsors, and the Singapore bar community for your warm welcome, support, and making last night’s ground breaking event a massive success!
#SingaporexTales 
#STB2023
#totc2023
#totc
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.29350-15/345433169_605795601520319_6269017120083122933_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=Y5Um0S0JHGwQ7kNvgH46lwo&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AfmOcCCg8p9t5vOuWpGANVq&oh=00_AYAsALhercSGpxCOTnVwbsaLYUisQ2aVfczGq2-JC94fPg&oe=66F93AE3,444,1,,,454,8145,,10211
2023-05-08,"Celebrating Spirited Awards Presents: The SG Club at ATLAS Singapore today! The bar is set, the team is prepped, and we are excited to welcome our friends in Singapore! #SingaporexTales
#STB2023
#totc2023
#totc
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.36329-15/345315916_155820687247425_5665944912087789990_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=gcUrmAz3JPQQ7kNvgGbh7cL&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AfmOcCCg8p9t5vOuWpGANVq&oh=00_AYAM_gxHQ7o_FkLtsUQuyrO5Q8Tkt0SzYJ89Eo07vH-aTg&oe=66F93ED4,289,1,,,305,9940,,12469
2023-05-08,"A huge thank you to all of our sponsors and their support for our Spirited Awards Presents: The SG Club event at ATLAS Singapore! #SingaporexTales 
#STB2023
#totc2023
#totc
#totcf",https://scontent-fra5-1.cdninstagram.com/o1/v/t16/f1/m82/DC44861EBC5712C90FA352DA66649E99_video_dashinit.mp4?_nc_ht=scontent-fra5-1.cdninstagram.com&vs=3597888957114971_2278180699&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9EQzQ0ODYxRUJDNTcxMkM5MEZBMzUyREE2NjY0OUU5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEVzdueFJkOWdQNjVzNENBTnpXNUhVNG5DTkhicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJriu4ujGltU%2FFQIoAkMzLBdAF5Jul41P3xgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBZ8w1wPf78y5hMCxEsNAIGngi3qxeXHFDcYTVQGot44g&oe=66F516AA&_nc_sid=1d576d,465,2,,,488,15373,,
2023-05-10,"Take your taste buds on a trip to Buenos Aires with the ✈️Clarito Martini✈️ from @pearldiver_nashville! ⬇️⁠
⁠
🍸 1.5 oz Fords Gin @simonfordsgin⁠
🍸 1 oz Pearl Diver’s “Tahitian Dreamin'” French-Style Vermouth (recipe below)⁠
🍋 Lemon Peel⁠
⁠
🌇 Royal stir, chilled coupe, partial sugar rim and expressed lemon zest garnish⁠
⁠
🍸 Pearl Diver’s Tahitian Dreamin’ Vermouth:⁠
750 ml Dry Vermouth of Choice⁠
Peels from 3 English Cucumbers⁠
3 Slices of Fresh Ginger⁠
1/3 cup of Spearmint⁠
1/4 cup Thai Lime Leaf⁠
⁠
Sous vide at 150 degrees for 1.5 hours. Allow to cool, fine strain, then bottle.⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/345524664_1291648228368605_4753263292170531205_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=9aBBguXFldMQ7kNvgGwCZaZ&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAxqAYplQJXOygcdIgAijFhvDremVwJDQPjcvKTut5sug&oe=66F91ABC,216,4,,,254,7364,,7717
2023-05-13,"Drinking a 🌿 Menta Beso 🍉 from @j_campos231 at @thebradfordnj on #WorldCocktailDay is mint to be! 😉 ⬇️⁠
⁠
🌿 White Rum⁠
🍉 Watermelon Purée⁠
🌿 Mint⁠
🍉 Lime⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/346166690_897054728067257_6714942980430877831_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=-hHpMOsoqWEQ7kNvgH7Az2O&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYD58EEyph90vZZq4gX57yktV08DgTzHZkZ4V2Hhe8b6fA&oe=66F93DAD,552,8,,,693,11928,,11960
2023-05-14,"🎟 Twas' the night before Tales tickets,⁠
🍷 And all through the bar,⁠
👩‍🍳 The workers were stirring,⁠
✨Ready to be cocktail stars!⁠
⁠
Get those zzz's tonight,😴 because Tales of the Cocktail 2023 tickets are on sale tomorrow morning!🤩 Learn more about this year's global cocktail conference at the link in bio.🔗⁠
⁠
#totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/346446138_260302849856702_174629808523078710_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=d53BovLidaAQ7kNvgGly4Yl&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCyjBXAmTMkTRymXvse9u8otrvlz-CJb2KR-lgfR3royw&oe=66F92057,260,1,,,296,11024,,11556
2023-05-15,"🚨Tales of the Cocktail 2023 tickets are on sale now!🚨⁠
⁠
Whether you're joining us for a day, an evening, or the whole week, the opportunity to buy your tickets to the world's leading cocktail conference is now!⏰⁠
⁠
Learn about all the ways you can celebrate Tales' 21st among your fellow bartenders + distillers — Purchase your tickets for the July 23-28 conference at the link in bio!🔗⁠
⁠
#TalesoftheCocktail2023 #totc2023 #totc",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/347074506_924408265450416_7404838356431327623_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=d49b_t-2sYMQ7kNvgGbN2CT&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBlGZVseiolIIdmycSK0ShpWG9KQJv7JYAH_tWlIR9vsQ&oe=66F92426,410,5,,,524,20814,,22136
2023-05-16,"You'll be walking on sunshine after trying the ☀️ CC Rum Punch ☀️ recipe from @concourseclub! ⬇️⁠
⁠
☀️ @Bacardi Rum⁠
🍋 Lemon⁠
☀️ Passionfruit⁠
🍊 Orange Blossom⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/346896446_792325645576178_9138824103907613579_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=CyQu1iQm8asQ7kNvgHmeHRS&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYD1IQg1qeQkc52JLRpROCMK8kODCgBIEqeqzp9_eUNY-A&oe=66F917D5,473,3,,,590,9766,,10126
2023-05-17,"2023 marks Tales 21st!🍹🎂 To celebrate, we’re shaking + stirring this conference up — Get ready to choose your own TOTC adventure because we're making education more flexible than ever before!✨ ⁠
⁠
Don't want to miss out on a chance to attend one of Tales of the Cocktail 2023's seminars? You're in luck! Entry to seminar rooms is now included with a TOTC2023 Day Pass or TOTC2023 Week Pass via seminar stand-by access. This means individual seminars are no longer available for purchase, and instead are attendable on a first-come, first-served basis. ⁠
⁠
Learn more about the 🆕 Week Passes, including our Tasting Ticket Package + Beyond the Bar Ticket Package, at the link in bio!🔗⁠
⁠
#TalesoftheCocktail2023 #totc2023 #totc",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/347644360_586404083303918_8969461101770387645_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=TrHZwUXcUVIQ7kNvgHto66H&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCKgVgtWVC8HDZ6dy63zm2rHYH42XoIqrZobMdzGlZwsw&oe=66F92C9B,200,6,,,246,8474,,10872
2023-05-18,"Whaddya' say to visiting Tales for a day?🍹✨ Tales of the Cocktail Day Passes start at $45!

The standard TOTC2023 Day Pass now grants entry to seminar rooms via seminar stand-by access! In addition, 2️⃣ other day pass options are available, the Tasting Room Day Pass and the Bartender Day Pass!

Don't miss your opportunity to be part of the leading cocktail conference's 21st birthday! Learn more about our day pass options and purchase tickets at the link in bio!🔗

#TalesoftheCocktail2023 #totc2023 #totc",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/347292547_236720985670330_2471278688934284306_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=JP_re2az020Q7kNvgEH2KDp&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCrnXXKeRTVH8_tvRDaKGLCr6MEI8zXEif1aNRkKuNb_g&oe=66F90C27,71,1,,,80,5374,,5547
2023-05-20,"Enjoy a classic with a modern twist in this 🥃 Harlem Manhattan 🥃 recipe from @harlemstandard!⬇️⁠
⁠
🥃 2 oz. Harlem Standard American Straight Whiskey⁠
🍷 1 oz. Sweet Vermouth⁠
🍃 5 Drops of Angostura Bitters⁠
🍒 1 Dark Maraschino Cherry⁠
🍊 Orange Peel for Garnish⁠
⁠
🥃 Combine the Harlem Standard American Straight Whiskey, sweet vermouth, and bitters in a cocktail shaker filled with ice. Stir gently. Place a cherry in the bottom of a chilled cocktail glass and strain the whiskey mixture over the cherry. Garnish with a dried orange peel.⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/347549615_986736279167247_3037148337296540739_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=sob-NAn0Qg4Q7kNvgFtrVxN&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBIOwg8XxRUzGecotKEX3zvlPFX80TQGWV6rLc-3qX8zw&oe=66F929B6,222,5,,,254,6249,,6766
2023-05-21,"Enough is never enough with all of the Tales of the Cocktail 2023 events + opportunities!🤩✨ A variety of  add-on event tickets are on sale now:⁠
⁠
➕ Meet the Distillers⁠
➕ Pig and Punch Day of Service⁠
➕ Tasting Seminars⁠
➕ New Orleans Cocktail Tours⁠
➕ 12th Annual Pig and Punch Closing Party⁠
➕ Catalyst Luncheon⁠
⁠
Learn more about each of our add-on events and purchase your tickets for them at the link in bio!🔗⁠
⁠
#TalesoftheCocktail2023 #totc2023 #totc",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/347861206_2713002148840960_4397575393676266121_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=gzJMhVFW8-MQ7kNvgEhdRyg&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAseG5VQPcrxvQQ1GwFI1EgdpyAnxZqv5TmwmPj-NVxvQ&oe=66F9198C,112,0,,,133,5719,,7846
2023-05-22,"It's so nice to see familiar faces👋 — Welcome the Grey Coat Cocktail Apprentice Program Class of 2023!🎓

Now graduated Red Coats, #CAP2023 Grey Coats are our behind-the-scenes TOTC leaders! While providing mentorship to the incoming Red Coat Class, the Grey Coat Class will be responsible for running slated seminars at #TalesoftheCocktail, and will play an integral role in the success of all of this year's educational programming taking place July 23-28 in New Orleans.🍹🎉

See the entire Grey Coat class roster and learn more about our apprentice program at the link in bio!🔗

#totc2023 #totc #TalesoftheCocktail2023 #totcf #CAPGreyCoat2023",https://scontent-fra3-1.cdninstagram.com/v/t51.29350-15/348248241_6137647272977853_460381354823749825_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=OPlE9KeV9dAQ7kNvgH_OGqB&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AfmOcCCg8p9t5vOuWpGANVq&oh=00_AYDtpV3r6oKCyC5w1h1o6M-drk-ndOO5goxnIzAYgtm78Q&oe=66F916D9,485,24,,,563,12237,,16911
2023-05-23,"Checking-in to TOTC 2023? Check-out @royalsonestano, one of the finest Bourbon Street New Orleans hotels.✨⁠
⁠
The heart & soul of Tales of the Cocktail is New Orleans, and the heart & soul of New Orleans is the French Quarter!💜 From Cajun & Creole to fresh seafood, Royal Sonesta New Orleans offers the best of the Big Easy all under one roof, all while being just blocks away from the largest cocktail conference in the world!🌎🍹⁠
⁠
Book your stay at the Royal Sonesta New Orleans at the link in bio!🔗⁠
⁠
#TalesoftheCocktail2023 #totc2023 #totc #totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/348856281_262533899592007_4107950177712881058_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=Osgq15qK3ZcQ7kNvgHYMPLe&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCCLFQnHf4lLhCiD6AtZRY1OgUmk0pI0F1AMchLMP9-Sw&oe=66F92B0A,52,1,,,53,4127,,4662
