Date,Message,Likes,Impressions,Comments,Clicks,Source
2023-07-05,"fooBar Foundation's Grant Finalist Showcase Presented by Cointreau is almost here! The first annual Grant Finalist Showcase will be held on Thursday, July 27, during fooBar 2023 in the Beyond the Bar space, and includes: A Sip of Paradise Garden, Atlanta, Georgia Equal Measures UK, London, UK Giving Kitchen, Atlanta, Georgia Turning Tables, New Orleans, Louisiana Each of the four finalists has the opportunity to discuss their grant proposal with the fooBar audience! Learn more about the Grant Finalist Showcase and other Beyond the Bar events scheduled for this year's fooBar here: https://bit.ly/3XLw2ST Special thanks to our sponsors: Rémy Cointreau Edrington Bulleit #fooBar2023 fooBar",4,1214,3,1,FB Organic
2023-07-06,"Sondre Kasin (IG: @mrkasin) at Undercote (IG: @undercote) in New York, NY is taking you straight to Big Rich Town with this recipe! Ketel One Lustau Fino Sherry Mandarin Lemon : Gary He (IG: @garyhe) fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",2,1665,0,0,FB Organic
2023-07-07,"Hit the streets of New Orleans with Wayne Curtis and fooBar 2023 and immerse yourself in the magic of a reimagined New Orleans Cocktail Tour! Through a series of educational walking tours, attendees will gain a wealth of knowledge and keen insight into the city's history and cocktail scene. Wayne (Co-Founder of New Orleans Spirits Competition, Author of And a Bottle of Rum: A History of the New World in Ten Cocktails and frequent spirits contributor for The Atlantic, Imbibe Magazine, Punch, The Daily Beast, and Garden & Gun) has curated a series of tours, including: Hunting Down the Sazerac Absinthe Tour Bourbon Street and How It Got That Way Brandy, Bourbon, Bitters, Ice The Big Gay Bar Tour How the Drive-Thru Daiquiri Happened Learn more about the New Orleans Cocktail Tours at fooBar and purchase your tickets here: https://bit.ly/3LFYYVv #fooBar2023 fooBar fooBar",4,1425,1,6,FB Organic
2023-07-08,"We're teaming up with Singapore Tourism Board to showcase 4 Singapore bars at fooBar 2023! Say hello to Yugnes, co-founder of Elephant Room, and his ingredient inspired menu of vibrant cocktails, ferments, and jellies! Yugnes is a born and raised Singaporean with Indian parents who are deeply connected to the Little India neighborhood. Yugnes started in the hospitality industry as a dishwasher and worked his way up to bartending ultimately competing in several global cocktail competitions, as well as receiving awards and notoriety. Learn more about Yugnes, Elephant Room and their presence at fooBar here: https://bit.ly/3Y3eQam Singapore Tourism Board | VisitSingapore | @Woodford Reserve | @LibbeyPro | @Cocktail Kingdom | @Campari | @Johnnie Walker | @Pernod Ricard US",5,1278,0,0,FB Organic
2023-07-09,"Cue the inhale, cue the exhale — You're only two weeks away from fooBar! The world's largest cocktail conference is almost upon us, and we still have countless ticket options remaining including Day Passes, Exclusive Tastings and Meet the Distillers! Explore our remaining ticket options here: https://bit.ly/3LFYYVv fooBar #fooBar2023",6,2289,1,13,FB Organic
2023-07-10,"Wanting to create your own fooBar agenda, RSVP to fooBar events, and stay in the know about all things fooBar 2023? There's an app for that! Our 2023 fooBar App is now live! To use the app, download the Whova - Event & Conference App from the Google Play or Apple App Store. You must be a ticket-holder who has completed registration. After registration, you will gain access to the app. Download it here: https://bit.ly/3JNLU1i fooBar #fooBar2023 fooBar fooBar",6,2157,0,38,FB Organic
2023-07-11,"Minty-fresh and full of zest, celebrate #NationalMojitoDay with this recipe from Cuisine & Wine Bistro (IG: @cuisineandwinebistro)! Muddle half a lime ¾ oz Simple Syrup (Cane Sugar) 2 oz Rum Add mint don't crush it - just tap, add ice, and top with club soda : Clémentine Buschtetz (IG: @clementinebuschtetzphotography) fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",15,3472,0,2,FB Organic
2023-07-12,Ready to uncover the future of Whiskey? Wanting to try a rare flight of Cognac? Needing to know why it's all Agave? Do you think you know world Vermouth? Find exactly what you're looking for with fooBar 2023's 4 exclusive tasting seminars! Learn more about each and purchase your tickets here: https://bit.ly/3LFYYVv #fooBar2023 fooBar fooBar,2,1475,0,3,FB Organic
2023-07-13,"We're teaming up with Singapore Tourism Board to showcase 4 Singapore bars at fooBar 2023! Meet Sasha and Christina, owners who are firmly rooting FURA in their values: plant-forward + sustainable! Fura is a deep-dive into a more precise sector of a plant-forward cocktail bar, uninterested in serving something you've had before — think whisky infused with king oyster mushrooms, or red rice sake with a hint of sumac! Learn more about Sasha, Christina, Fura and their presence at fooBar here: https://bit.ly/3Y3eQam #SingaporexTales #visitsingapore fooBar #fooBar2023 fooBar fooBar #STB2023 Singapore Tourism Board | VisitSingapore | Libbey Pro | Campari | Johnnie Walker | Pernod Ricard",2,1152,0,1,FB Organic
2023-07-14,"It's time to Rise and Rind with this recipe from @Mike Vander Horn (IG: @cocktail.complex) at Queen Jayne's in Somers Point, New Jersey! 2 oz Watermelon Rind Infused Madre Ensamble Mezcal ¼ oz Green Chartreuse ½ oz Dolin Blanc Vermouth 1 Dash of Scrappy’s Cardamom Bitters Add all ingredients to a mixing glass with ice and stir to combine. Strain into a Nick and Nora glass, express a lime peel overtop and discard. Garnish with a tiny watermelon slice fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",7,2657,0,1,FB Organic
2023-07-14,"We're just over 1 week away from fooBar 2023! Have you decided what seminars you'll be attending — business, culture, techniques, Beyond the Bar, or all of the above? Let the fooBar 2023 app help you out! Attendees can plan their days or week ahead in the app, including which seminars they want to attend! Start planning your fooBar experience and read about Tales' Education Committee's 2023 Seminar Picks in our blog post: https://bit.ly/3rqF5N0 fooBar #fooBar2023 fooBar fooBar",2,1616,0,9,FB Organic
2023-07-15,Can't join us for the full week of fooBar festivities? No problem! Grab a Tasting Room Day Pass and gain access to: Every tasting event of the day Singapore x Tales Residency New Orleans Spirits Competition Live Judging Tasting Beyond the Bar Package Learn more about Tasting Room Day Passes and purchase your tickets here: https://bit.ly/3XPvb3y #fooBar2023 fooBar fooBar,2,1811,0,9,FB Organic
2023-07-15,"We're teaming up with Singapore Tourism Board to showcase 4 Singapore bars at fooBar 2023! Discover the best versions of the “comfort drinks” you know + love at NO SLEEP CLUB! This neighborhood bar crafted its menu around popular drinks that people often call for, such as vodka sodas, beer and gin and tonics. Now, their modern techniques help maintain a fun, laid back atmosphere for diverse clientele. Learn more about No Sleep Club and its presence at fooBar here: https://bit.ly/3Y3eQam #SingaporexTales #visitsingapore fooBar #fooBar2023 fooBar fooBar #STB2023 Singapore Tourism Board | NO SLEEP CLUB | VisitSingapore | Libbey Pro | Woodford Reserve | Campari | Johnnie Walker | Pernod Ricard",4,1473,0,4,FB Organic
2023-07-16,"Starting the fooBar 2023 count down — We're only a week out! We hope you're ready to gather among your drinks industry friends + family! If you have yet to purchase tickets, we still have countless options! Find our tickets for Tasting Room Day Passes, Exclusive Tastings and Meet the Distillers here: https://bit.ly/3XPvb3y fooBar #fooBar2023",6,2792,4,17,FB Organic
2023-07-17,"On July 28, join us at Meet the Distillers - in partnership with Imbibe - and enjoy tastings, education and an opportunity to interact with a few Nola SpiritsComp finalists and some of your favorite brands! From Jamaican rums to Japanese liqueurs to exciting new spirits from our host city of New Orleans, there will be no shortage of products to pique your interest! Learn more about Meet the Distillers and purchase your tickets here: https://bit.ly/3XSmGop fooBar #fooBar2023 fooBar fooBar #imbibe",30,7259,0,17,FB Organic
2023-07-18,"Ever wondered what it’s like to be a spirits judge? Join the New Orleans Spirits Competition on Monday, July 24, and taste along! The hour-long judging sessions will be at 10 a.m. – Agave 11:30 a.m. – Gin 1:00 p.m. – Rum 2:30 p.m. – Whiskey Admission is included in the Week Pass, Tasting Ticket Package, Day Pass, Bartender Day Pass, or the Tasting Room Day Pass! And if you would like to try some of the medal-winning spirits, join us for a pour at Meet the Distillers on Friday, July 28 in the Lakeview Room at the Ritz Carlton, where we will also announce the Distillery of the Year! Learn more and purchase your tickets here: https://bit.ly/3XPvb3y",2,2518,0,5,FB Organic
2023-07-19,"Join us at the all-new Catalyst Luncheon on Friday, July 28 as we celebrate individuals who have made unique and lasting contributions to the global hospitality industry. We are excited to welcome more members to this group of individuals that highlight marginalized groups within the industry and shine a spotlight on leaders actively making changes in their communities. Learn about this year’s honorees and get your tickets here: https://bit.ly/3P3pVqG #2023TalesCatalysts #TalesCatalysts fooBar fooBar #fooBar2023 fooBar",3,1564,0,3,FB Organic
2023-07-19,We’re going bananas on #NationalDaiquiriDay for this 1796 Banana Daiquiri recipe from Barlow Gilmore (IG: @theweekendmixologist) using the Santa Teresa Rum x BAD BIRDY (IG: bad_birdy) cocktail kit! 2 oz Santa Teresa 1796 Rum .5 oz Elderflower Liqueur .5 oz Banana Liqueur 1 oz Fresh Lime Juice 2 Dashes of Spiced Cacao Bitters Add all ingredients to a shaking tin and then add ice. Shake well and double strain into a chilled coupe. Garnish with a chocolate dipped dehydrated banana slice. fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,8,2717,0,0,FB Organic
2023-07-20,"Discover the value of a bartender's influence on brand growth and consumer sales at the fooBar Keynote Address! Join a panel of industry leaders as they delve into the evolving ecosystem of the beverage market and gain insights into how bartenders play a critical role in building long-lasting and profitable brands. To better understand the relationship between the bar community and brands, we would like to hear your experiences and opinions through this survey: https://bit.ly/43vnxMR fooBar #fooBar2023 fooBar",5,2466,0,1,FB Organic
2023-07-20,"SevenFifty Daily recently chatted with fooBar board members Neal Bodenheimer and Gary Solomon Jr. on the challenges, triumphs, and lasting impact of the iconic event in the world of spirits and hospitality. Check out the article for their insights on the evolution of fooBar, its role as a catalyst for positive change, and its influence on the bar community: https://bit.ly/3XUEEH6 #fooBar2023 fooBar",11,3083,0,32,FB Organic
2023-07-22,Goodnight stars. Goodnight bars. Goodnight air. Goodnight to bartenders everywhere! See you tomorrow at fooBar 2023! : Bryan Tarnowski fooBar fooBar #fooBar2023 fooBar,22,4323,3,0,FB Organic
2023-07-24,And to think the fun has just begun! We kicked-off day 1 of fooBar 2023 with a bang — Take a look! Speed Rack USA National Finals by Speed Rack The 10th Annual Ode To The Bowl by Campari Cocktail Apprentice Program (CAP) Lunch by VinePair : Cory James Fontenot Learn more about what to expect in the upcoming days at fooBar 2023 here: https://bit.ly/3LFYYVv fooBar #fooBar2023,51,9113,3,30,FB Organic
